PARENT_OBJID;BEGDA;ENDDA;OBJID;NPP
16161;01.04.2006;31.05.2011;55000199;AC
16161;01.02.2005;30.06.2011;17098;AD
16161;01.02.2005;12.05.2008;17099;AE
16385;21.02.2008;30.06.2011;55002506;
16385;21.02.2008;30.06.2011;55002507;
16385;21.02.2008;14.07.2011;55002503;
16385;21.02.2008;14.07.2011;55002508;
16385;19.11.2009;30.06.2011;55005860;
16385;01.01.2005;21.02.2008;16393;AA
16385;01.01.2005;31.03.2008;16390;AB
16385;01.01.2005;31.03.2008;16391;AC
16385;01.01.2005;21.02.2008;16392;AD
16386;21.02.2008;21.02.2008;55002666;
16386;01.01.2005;31.03.2008;16394;AA
16386;21.02.2008;30.06.2011;55002667;AA
16386;01.01.2005;31.03.2008;16395;AB
16386;01.01.2005;14.07.2011;16396;AB
16386;01.01.2005;14.07.2011;16398;AC
16386;21.02.2008;14.07.2011;55002668;AD
16386;01.01.2005;30.06.2011;16397;AE
16386;27.06.2008;30.06.2011;55003170;AF
16387;01.01.2005;30.06.2011;16400;
16387;01.01.2005;30.06.2011;16401;
16387;01.01.2005;30.06.2011;16402;
16387;01.01.2005;01.07.2011;16399;
16387;18.02.2008;30.06.2011;55002472;
16389;01.01.2005;06.02.2007;16415;
16389;01.01.2005;01.01.2007;16419;AD
16403;10.09.2010;30.06.2011;16410;10
16403;10.09.2010;30.06.2011;16411;11
16403;10.09.2010;27.08.2011;16412;12
16403;10.09.2010;14.07.2011;16413;13
16403;01.01.2005;09.09.2010;16410;AA
16403;01.01.2005;09.09.2010;16411;AB
16403;01.01.2005;09.09.2010;16412;AC
16403;01.01.2005;09.09.2010;16413;AD
16403;01.01.2005;09.09.2010;16414;AE
16404;10.09.2010;30.06.2011;16414;14
16404;10.09.2010;27.08.2011;16421;15
16404;10.09.2010;14.07.2011;16422;16
16404;01.01.2005;09.09.2010;16421;AA
16404;01.01.2005;09.09.2010;16422;AB
16404;01.01.2005;31.12.2007;16424;AD
16404;01.01.2005;31.12.2007;16425;AE
16404;01.01.2005;31.12.2007;16420;AF
16405;01.01.2005;09.11.2006;16426;
16405;01.01.2005;09.11.2006;16427;
16406;01.01.2005;11.11.2005;16428;
16406;01.01.2005;11.11.2005;16429;
16407;01.01.2005;11.11.2005;16435;
16407;01.01.2005;30.06.2006;16443;
16407;01.01.2005;31.12.2007;16436;
16407;01.01.2005;31.12.2007;16437;
16407;01.01.2005;31.12.2007;16439;
16407;01.01.2005;31.12.2007;16440;
16407;01.01.2005;31.12.2007;16441;
16407;01.01.2005;31.12.2007;16442;
16468;01.01.2005;06.02.2007;16473;
16468;01.01.2005;06.02.2007;16474;
16469;01.01.2005;06.02.2007;16476;
16469;01.01.2005;06.02.2007;16477;
16469;01.01.2005;06.02.2007;16478;
16469;01.01.2005;06.02.2007;16479;
16470;01.01.2005;06.02.2007;16480;
16470;01.01.2005;06.02.2007;16481;
16470;01.01.2005;06.02.2007;16482;
16470;01.01.2005;06.02.2007;16483;
16470;01.01.2005;06.02.2007;16484;
16471;01.01.2005;06.02.2007;16496;AA
16471;01.01.2005;06.02.2007;16495;AB
16472;01.01.2005;06.02.2007;16500;AA
16472;01.01.2005;06.02.2007;16501;AB
16472;01.01.2005;06.02.2007;16498;AC
16472;25.05.2005;06.02.2007;20367;AD
16472;01.01.2005;06.02.2007;16497;AE
16542;01.01.2005;11.08.2008;16547;AA
16542;01.01.2005;04.08.2008;16554;AC
16542;01.01.2005;18.01.2007;16549;AE
16542;14.11.2006;30.06.2008;16572;AE
16542;01.04.2008;30.06.2008;55002790;AG
16543;01.01.2005;18.01.2007;16553;AA
16543;01.01.2005;30.06.2008;16550;AA
16543;01.01.2005;01.07.2008;16551;AC
16543;01.01.2005;18.01.2007;16552;AE
16543;14.11.2006;30.06.2008;16573;AE
16544;01.01.2005;18.01.2007;16556;AA
16544;01.01.2005;30.06.2008;16555;AA
16544;01.01.2005;18.01.2007;16561;AB
16544;01.01.2005;18.01.2007;16559;AC
16544;14.11.2006;30.06.2008;16564;AC
16544;01.01.2005;06.06.2007;16557;AD
16544;01.01.2005;19.01.2007;16560;AE
16544;14.11.2006;30.06.2008;16563;AE
16544;01.01.2005;13.11.2006;16564;AG
16544;01.01.2005;30.06.2008;16558;AG
16544;14.11.2006;18.01.2007;16562;AI
16544;14.11.2006;30.06.2008;16565;AI
16544;19.01.2007;30.06.2008;16569;AK
16545;01.01.2005;01.01.2005;55003010;
16545;01.01.2005;01.01.2005;55003012;
16545;01.01.2005;13.11.2006;16562;
16545;01.01.2005;13.11.2006;16563;
16545;01.01.2005;13.11.2006;16565;
16545;14.11.2006;18.01.2007;16542;AB
16545;14.11.2006;18.01.2007;16570;AF
16546;01.01.2005;01.01.2005;55003013;AD
16546;01.01.2005;18.01.2007;16569;AD
16546;01.01.2005;01.01.2005;55003023;AF
16546;01.01.2005;13.11.2006;16570;AF
16552;01.01.2005;01.01.2005;55003017;
16552;01.01.2005;01.01.2005;55003021;
16552;01.01.2005;13.11.2006;16572;
16552;01.01.2005;13.11.2006;16573;
16563;19.01.2007;20.08.2007;16562;AI
16566;01.01.2005;18.01.2007;16574;AA
16566;01.02.2006;18.01.2007;55000761;AC
16566;14.11.2006;18.01.2007;16544;AD
16605;01.01.2005;01.01.2005;55002930;AA
16605;01.01.2005;01.01.2005;55003124;AA
16605;01.01.2005;31.01.2006;16606;AA
16605;01.01.2005;01.01.2005;55002931;AB
16605;01.01.2005;01.01.2005;55003125;AB
16605;01.01.2005;31.01.2006;16607;AB
16605;01.01.2005;01.01.2005;55002932;AC
16605;01.01.2005;01.01.2005;55003126;AC
16605;01.01.2005;31.01.2006;16609;AC
16605;01.01.2005;01.01.2005;55002933;AD
16605;01.01.2005;01.01.2005;55003127;AD
16605;01.01.2005;31.01.2006;16610;AD
16605;01.01.2005;01.01.2005;55002934;AE
16605;01.01.2005;01.01.2005;55003128;AE
16605;01.01.2005;31.01.2006;16611;AE
16605;01.01.2005;01.01.2005;55002935;AF
16605;01.01.2005;01.01.2005;55003129;AF
16605;01.01.2005;31.01.2006;19737;AF
16605;01.01.2005;01.01.2005;55002936;AG
16605;01.01.2005;01.01.2005;55003130;AG
16605;01.01.2005;31.01.2006;16613;AG
16605;01.01.2005;31.01.2006;16616;AH
16623;01.01.2005;31.03.2007;55000792;
16623;01.01.2005;01.04.2007;55000793;
16624;01.01.2005;07.07.2008;55000759;AA
16624;01.04.2007;30.07.2008;55001587;AB
16624;01.01.2005;31.03.2007;55000756;AC
16624;01.01.2005;28.07.2008;55000755;AC
16624;01.01.2005;30.06.2008;55000757;AD
16624;01.01.2005;30.06.2008;55000758;AE
16702;01.02.2005;30.06.2011;16705;
16702;01.02.2005;14.07.2011;16707;
16702;01.02.2005;22.07.2011;16706;
16703;01.02.2005;31.05.2011;16709;
16703;01.02.2005;30.06.2011;16708;
16703;01.02.2005;30.06.2011;16710;
16704;01.02.2005;19.01.2007;16714;
16704;01.02.2005;19.01.2007;16715;
16704;01.02.2005;30.06.2011;16711;
16704;01.02.2005;30.06.2011;16712;
16704;01.02.2005;27.08.2011;16713;
16716;01.02.2005;15.01.2007;16719;
16716;01.02.2005;19.01.2007;16717;
16716;01.02.2005;19.01.2007;16718;
16716;01.02.2005;19.01.2007;16720;
16716;01.02.2005;19.01.2007;16721;
16867;01.01.2005;01.02.2005;16974;AA
16867;01.01.2005;30.04.2008;55000730;AB
16867;01.01.2005;30.04.2008;55000731;AC
16867;01.01.2005;30.04.2008;16970;AD
16867;01.01.2005;30.04.2008;16971;AE
16867;01.01.2005;30.04.2008;16972;AF
16867;01.01.2005;30.04.2008;16973;AG
16867;01.01.2005;30.04.2008;16975;AH
16983;30.06.2006;31.03.2009;55000641;AB
16983;01.01.2005;12.05.2009;17425;AC
16983;01.01.2005;31.03.2009;17426;AD
16983;01.01.2005;31.03.2009;17427;AE
16983;01.01.2005;31.01.2007;17423;AF
16983;01.01.2005;30.11.2007;17424;AG
16983;01.01.2005;04.02.2007;17428;AH
16992;01.01.2005;01.02.2006;17000;
16992;01.01.2005;01.06.2006;16999;
16992;01.01.2005;01.07.2006;17001;
16992;01.01.2005;01.08.2006;17002;
16992;01.01.2005;01.09.2006;16998;
16993;01.01.2005;01.01.2006;17007;
16993;01.01.2005;01.05.2006;17005;
16994;01.01.2005;31.01.2006;17008;
16994;01.01.2005;31.01.2006;17010;
16994;01.01.2005;01.02.2006;17012;
16994;01.01.2005;01.04.2006;17013;
16994;01.01.2005;01.05.2006;17009;
16994;01.01.2005;01.06.2006;17011;
16995;01.01.2005;01.03.2006;17022;
16995;01.01.2005;01.05.2006;17016;
16995;01.01.2005;01.05.2006;17017;
16995;01.01.2005;01.05.2006;17019;
16995;01.01.2005;01.08.2006;17018;
16995;01.01.2005;01.08.2006;17021;
16995;01.02.2006;01.05.2006;17008;
16995;01.02.2006;01.06.2006;17010;
16996;01.01.2005;01.01.2005;55002941;
16996;01.01.2005;31.03.2007;55000719;
16996;01.01.2005;31.03.2007;55000720;
16996;01.01.2005;01.06.2007;55000718;
16996;01.01.2005;03.06.2007;55000716;
16996;01.01.2005;03.06.2007;55000717;
16996;01.01.2006;31.03.2007;55000715;
16996;01.01.2006;31.03.2007;55002940;
16996;01.01.2006;19.07.2007;55000721;
16996;01.01.2005;01.10.2006;17023;AA
16996;01.01.2005;06.11.2007;16869;AF
16997;01.01.2005;01.02.2006;17030;
16997;01.01.2005;01.02.2006;17033;
16997;01.01.2005;01.03.2006;17032;
16997;01.01.2005;01.05.2006;17031;
17003;01.01.2005;27.06.2006;17116;
17003;01.01.2005;27.06.2006;17136;
17003;01.10.2009;16.01.2011;55005353;
17036;08.05.2007;31.03.2008;55001727;
17044;01.01.2005;30.09.2008;55000531;
17044;01.01.2005;31.03.2009;55000530;
17050;01.01.2005;31.12.2007;17057;
17050;01.01.2005;31.12.2007;17058;
17050;01.01.2010;30.06.2011;55007106;AA
17050;01.01.2008;30.06.2011;55002463;AB
17050;01.01.2008;30.06.2011;55002464;AC
17050;01.01.2005;14.07.2011;17055;AD
17050;01.01.2005;30.06.2011;17056;AE
17051;01.01.2005;31.12.2007;17061;
17051;01.01.2010;30.06.2011;55007107;AA
17051;01.01.2008;27.08.2011;17057;AB
17051;01.01.2008;25.09.2011;17058;AC
17051;01.01.2005;30.06.2011;17059;AD
17051;01.01.2005;30.06.2011;17060;AE
17052;01.01.2010;27.08.2011;55007108;AA
17052;01.01.2008;30.06.2011;17061;AB
17052;01.01.2005;14.07.2011;17062;AC
17052;01.01.2005;27.08.2011;17063;AD
17052;01.01.2005;22.07.2011;17064;AE
17053;01.01.2005;31.03.2007;17065;
17053;01.01.2005;31.03.2007;17066;
17054;01.01.2005;31.03.2007;17070;AA
17054;01.01.2005;31.03.2007;17069;AB
17054;01.01.2005;31.03.2007;17053;AC
17054;01.01.2005;31.03.2007;17071;AD
17054;01.01.2005;31.03.2007;17068;AE
17054;01.01.2005;31.03.2007;17072;AF
17089;14.11.2005;02.02.2006;26842;
17089;14.11.2005;19.10.2006;26840;
17089;14.11.2005;31.03.2008;26841;
17106;01.02.2005;12.05.2008;17109;
17106;01.02.2005;12.05.2008;17110;
17106;09.04.2008;12.05.2008;55002724;
17106;13.05.2008;30.06.2011;17099;AA
17106;01.02.2005;14.07.2011;17107;AB
17106;01.02.2005;30.06.2011;17108;AC
17114;01.01.2005;02.08.2007;17257;AA
17114;01.01.2005;30.06.2009;17284;AB
17114;29.12.2006;04.04.2008;55001586;AC
17114;01.01.2005;30.06.2009;55000494;AE
17114;01.01.2005;31.03.2009;17260;AF
17114;01.01.2005;31.03.2009;17261;AG
17114;01.01.2005;31.03.2009;17263;AH
17114;01.01.2005;31.03.2009;17264;AI
17114;01.01.2005;31.03.2009;17265;AJ
17114;01.01.2005;31.03.2009;17266;AK
17114;01.01.2005;31.03.2009;17267;AL
17114;01.01.2005;31.03.2009;17268;AM
17114;01.01.2005;31.03.2009;17269;AN
17114;01.01.2005;31.03.2009;17270;AO
17114;02.05.2006;31.03.2009;42723;AP
17114;01.01.2005;31.03.2009;55000493;AQ
17114;01.01.2005;23.10.2008;17276;AR
17114;01.01.2005;31.03.2009;17277;AS
17114;01.01.2005;31.03.2009;55000472;AT
17114;01.01.2005;31.03.2009;17271;AU
17114;01.01.2005;31.03.2009;17278;AV
17114;01.01.2005;31.03.2009;17279;AW
17114;01.01.2005;31.03.2009;17280;AX
17114;01.01.2005;31.03.2009;17281;AY
17122;01.02.2005;02.02.2005;55000949;
17147;01.01.2005;30.06.2006;18843;
17147;01.01.2005;30.06.2006;18845;
17147;01.01.2005;30.06.2006;18849;
17147;01.01.2005;30.06.2006;18851;
17147;01.01.2005;30.06.2006;18852;
17147;01.01.2005;05.07.2006;18842;
17147;01.01.2005;25.07.2006;18844;
17213;01.01.2005;02.08.2007;17222;AA
17213;01.01.2005;31.03.2009;17223;AA
17213;01.02.2006;31.03.2009;55000000;AB
17213;01.02.2006;31.03.2009;55000001;AC
17213;01.01.2005;09.06.2009;17224;AD
17213;01.01.2005;30.06.2009;17225;AE
17213;01.04.2007;31.03.2009;55001570;AF
17213;01.01.2005;30.06.2009;17227;AG
17213;01.01.2005;30.06.2009;17290;AH
17213;01.01.2005;30.06.2009;17228;AI
17213;01.04.2007;30.06.2009;55001573;AJ
17213;01.04.2007;30.06.2009;55001574;AK
17213;01.01.2005;28.12.2006;17231;AL
17213;01.01.2005;30.06.2009;17232;AL
17213;01.01.2005;31.03.2007;17229;AM
17213;04.04.2008;30.06.2009;55002699;AM
17213;01.01.2005;30.06.2009;55000487;AN
17213;01.04.2009;30.06.2009;55004796;AO
17213;01.01.2005;30.06.2009;55000488;AP
17213;01.01.2005;31.03.2009;17233;AQ
17213;01.01.2005;30.06.2009;55000489;AQ
17213;01.01.2005;31.03.2009;17234;AR
17213;01.01.2005;31.03.2009;17236;AS
17213;01.01.2005;31.03.2009;17237;AS
17213;01.01.2005;31.03.2009;17238;AT
17213;01.01.2005;31.03.2009;17239;AU
17213;01.01.2005;31.03.2009;17240;AV
17213;01.01.2005;31.03.2009;17241;AW
17213;01.01.2005;31.03.2009;17242;AX
17213;01.01.2005;31.03.2009;55000490;AY
17213;01.01.2005;31.03.2009;17243;AZ
17213;01.01.2005;31.03.2009;55000471;BA
17213;01.01.2005;31.03.2009;17252;BB
17213;01.01.2005;04.12.2008;17250;BC
17213;01.01.2005;30.06.2009;17253;BC
17213;01.01.2005;01.07.2008;17251;BD
17213;01.01.2005;31.03.2009;17254;BD
17213;01.01.2005;31.03.2009;17255;BE
17213;01.01.2005;30.04.2009;17256;BF
17213;01.01.2005;31.03.2009;17292;BG
17311;01.01.2005;31.10.2010;17310;
17311;01.01.2005;08.11.2010;17308;
17311;01.01.2005;16.11.2010;17309;
17311;01.10.2009;31.10.2010;55005354;
17311;01.01.2011;24.08.2011;55009425;AA
17311;01.01.2011;31.12.9999;55009450;AC
17311;04.07.2011;10.09.2012;55009930;AC
17311;15.10.2010;13.06.2011;55007605;AD
17311;01.08.2012;10.01.2018;55012579;AD
17311;15.10.2010;31.05.2011;55007606;AE
17311;01.01.2018;31.12.9999;55018201;AE
17311;15.10.2010;01.09.2011;55007607;AF
17311;15.10.2010;27.02.2013;55007604;AF
17316;01.01.2005;27.08.2008;17329;
17317;01.01.2005;30.06.2008;17363;
17317;01.01.2005;30.06.2008;17364;
17317;01.01.2005;30.06.2008;17368;
17317;01.01.2005;02.07.2008;17367;
17318;01.01.2005;07.08.2008;17369;AA
17318;01.01.2005;30.06.2008;55002108;AB
17318;01.01.2005;30.06.2008;55001811;AC
17318;01.01.2005;30.06.2008;55002044;AD
17319;01.01.2005;01.01.2005;17374;
17336;01.01.2005;01.02.2007;17340;
17336;01.01.2005;01.02.2007;17345;
17336;01.01.2005;01.02.2007;17346;
17337;01.01.2005;01.02.2007;17352;
17338;01.01.2005;01.02.2007;17357;
17381;01.01.2005;16.02.2007;17385;
17382;01.01.2005;30.06.2008;17386;AA
17382;01.01.2005;30.06.2008;17387;AC
17382;01.01.2005;30.06.2008;17388;AE
17382;01.01.2005;30.06.2008;17389;AG
17382;01.01.2005;30.06.2008;17390;AI
17383;01.05.2007;30.06.2008;55001775;AA
17383;01.01.2005;06.06.2007;17405;AC
17383;01.05.2007;30.06.2008;55001802;AC
17383;01.01.2005;30.06.2008;17403;AE
17383;01.01.2005;30.06.2008;17404;AG
17383;01.01.2005;30.06.2008;17406;AI
17383;01.01.2005;30.06.2008;17407;AK
17383;01.01.2005;30.06.2008;17396;AM
17383;01.01.2005;30.06.2008;17397;AO
17383;01.01.2005;30.06.2008;17416;AQ
17383;01.01.2005;30.06.2008;17399;AR
17383;01.01.2005;30.06.2008;17400;AT
17383;01.01.2005;30.06.2008;17402;AV
17384;01.01.2005;02.09.2005;17409;
17384;01.01.2005;15.04.2008;17411;
17384;01.01.2005;30.06.2008;17408;AA
17384;01.01.2005;30.06.2008;17410;AC
17408;16.04.2008;30.06.2008;55002777;
17429;01.01.2005;31.12.2005;17575;AA
17429;01.01.2005;31.12.2005;55004556;AG
17429;01.01.2005;31.12.2005;17580;AL
17429;01.01.2005;31.12.2005;17584;AO
17429;01.01.2005;31.12.2005;17433;AQ
17429;01.01.2005;31.12.2005;55004510;AR
17429;01.01.2005;31.12.2005;55004511;AS
17429;01.01.2005;31.12.2005;55004512;AT
17429;01.01.2005;31.12.2005;55004515;AU
17429;01.01.2005;31.12.2005;55004514;AV
17429;01.01.2005;31.12.2005;17569;AW
17429;01.01.2005;31.12.2005;55004517;AX
17429;01.01.2005;31.12.2005;55004518;AY
17429;01.01.2005;31.12.2005;55004519;AZ
17429;01.01.2005;31.12.2005;17567;BA
17429;01.01.2005;31.12.2005;55004520;BB
17429;01.01.2005;31.12.2005;55004523;BD
17429;01.01.2005;31.12.2005;17568;BG
17429;01.01.2005;31.12.2005;17570;BI
17429;01.01.2005;31.12.2005;17581;BJ
17429;01.01.2005;31.12.2005;55004522;BK
17429;01.01.2005;31.12.2005;55004521;BL
17430;01.01.2005;31.12.2005;55004567;AA
17430;01.01.2005;31.12.2005;17451;AD
17440;01.04.2009;30.06.2009;55004927;
17440;01.04.2009;30.06.2009;55004928;
17440;01.04.2009;30.06.2009;55004925;BL
17513;01.01.2005;01.08.2007;17606;AA
17543;01.04.2006;30.06.2008;17545;
17543;01.04.2006;30.06.2008;17546;
17543;01.04.2006;30.06.2008;17547;
17543;01.04.2006;30.06.2008;17548;
17543;01.04.2006;30.06.2008;17549;
17543;01.04.2006;30.06.2008;17552;
17543;01.04.2006;30.06.2008;17553;
17544;01.04.2006;01.04.2007;17554;
17544;01.04.2006;01.04.2007;17555;
17544;01.04.2006;01.04.2007;17556;
17544;01.04.2006;01.04.2007;17557;
17544;01.04.2006;03.04.2007;17558;
17544;01.04.2006;30.06.2008;17559;
17544;01.04.2007;30.06.2008;55001517;
17592;01.01.2005;01.11.2006;18750;AA
17592;01.01.2005;01.11.2006;18754;AB
17592;01.01.2005;01.11.2006;18755;AC
17592;01.01.2005;01.11.2006;18756;AD
17592;01.01.2005;01.11.2006;18751;AE
17592;01.01.2005;01.11.2006;18752;AF
17592;01.01.2005;01.11.2006;18753;AG
17592;01.01.2005;01.11.2006;18757;AH
17610;01.01.2005;01.04.2006;17615;
17610;01.01.2005;05.08.2009;17611;
17610;01.01.2005;05.08.2009;17612;
17610;01.01.2005;05.08.2009;17613;
17610;01.01.2005;05.08.2009;17614;
17610;01.01.2005;05.08.2009;17616;
17610;01.01.2005;05.08.2009;17663;
17617;01.01.2005;30.06.2011;17618;
17617;01.01.2005;30.06.2011;17619;
17617;01.01.2005;14.07.2011;17620;
17621;01.01.2005;30.06.2011;17623;
17621;01.01.2005;14.07.2011;17622;
17621;01.01.2005;14.07.2011;17624;
17625;01.01.2005;30.06.2011;17627;
17625;01.01.2005;30.06.2011;17628;
17625;01.01.2005;14.07.2011;17626;
17654;01.01.2005;29.07.2008;17659;AA
17654;01.01.2005;30.06.2008;17660;AC
17654;01.01.2005;31.07.2008;17661;AE
17655;01.01.2005;31.10.2006;18304;
17655;01.01.2005;31.10.2006;18305;
17655;01.01.2005;31.10.2006;18306;
17655;01.01.2005;31.10.2006;18307;
17655;01.01.2005;31.10.2006;18308;
17655;01.01.2005;31.10.2006;18807;
17655;01.01.2005;31.10.2006;18808;
17659;01.01.2005;31.10.2006;18300;
17659;01.01.2005;31.10.2006;18301;
17660;01.01.2005;31.10.2006;18302;
17660;01.01.2005;31.10.2006;18303;
17661;01.01.2005;31.10.2006;18771;
17661;01.01.2005;01.11.2006;18770;
17700;01.01.2005;02.07.2005;17701;
17705;29.11.2006;31.03.2007;55001223;AA
17705;01.01.2005;31.03.2007;17699;AB
17708;01.01.2005;02.07.2005;17711;
17708;01.01.2005;01.04.2007;17709;
17709;01.01.2005;12.02.2007;55000535;AA
17709;01.02.2006;01.02.2007;55000546;AB
17709;01.01.2005;01.04.2007;55000537;AC
17709;29.11.2006;01.02.2007;55000545;AD
17709;01.01.2005;01.02.2007;55000538;AE
17709;01.01.2005;01.02.2007;55000539;AF
17709;01.01.2005;01.02.2007;55000540;AG
17709;01.01.2005;01.02.2007;55000541;AH
17709;01.01.2005;01.02.2007;55000542;AI
17709;01.01.2005;01.02.2007;55000543;AJ
17709;01.01.2005;01.02.2007;55000544;AK
17730;01.01.2005;30.04.2009;18082;
17730;01.01.2005;30.04.2009;18083;
17731;01.01.2005;04.08.2011;55000476;AA
17731;01.01.2005;23.09.2011;55000473;AA
17731;26.11.2009;14.07.2011;55006320;AB
17731;01.01.2005;12.07.2007;55000474;AC
17731;01.01.2005;05.06.2009;55000475;AC
17731;01.04.2007;12.10.2009;55001585;AC
17731;17.07.2009;23.09.2011;55005228;AE
17731;01.01.2005;18.10.2006;19089;AF
17731;17.07.2009;23.09.2011;55005230;AF
17731;15.10.2010;30.06.2011;55007652;AF
17731;01.01.2005;31.08.2009;19099;AG
17731;01.01.2005;14.07.2011;54386;AG
17731;01.01.2005;14.07.2011;19094;AH
17731;01.01.2005;14.07.2011;54389;AI
17731;01.01.2005;30.06.2011;54391;AJ
17731;01.01.2005;30.12.2009;54392;AK
17731;01.01.2005;23.09.2011;19096;AL
17731;01.01.2005;30.06.2011;54395;AM
17731;01.01.2005;14.07.2011;54396;AN
17731;01.01.2005;14.07.2011;19110;AO
17731;01.01.2005;22.07.2011;19097;AP
17731;01.08.2006;23.09.2011;55000452;AQ
17731;01.01.2005;22.07.2011;19093;AR
17731;01.01.2005;30.06.2011;19095;AS
17731;01.01.2005;19.11.2011;19092;AT
17731;01.01.2005;31.07.2006;19090;AU
17731;01.01.2005;31.05.2011;54399;AU
17731;01.01.2005;14.07.2011;55000477;AU
17731;01.01.2005;19.11.2008;54403;AV
17731;01.01.2005;22.07.2011;19101;AV
17731;01.01.2005;19.11.2008;54405;AW
17731;30.08.2007;30.06.2011;55002129;AW
17731;01.01.2005;19.11.2008;54406;AX
17731;01.01.2005;30.06.2011;19104;AX
17731;01.04.2007;31.07.2009;55001582;AX
17731;01.01.2005;27.08.2011;19105;AY
17731;29.06.2009;14.07.2011;55005182;AZ
17731;01.01.2005;31.05.2011;54380;BA
17731;30.08.2007;31.07.2009;19106;BA
17731;01.01.2005;31.05.2011;54377;BB
17731;01.01.2005;14.07.2011;19102;BC
17731;01.01.2005;29.08.2007;19106;BD
17731;01.01.2005;30.06.2011;19103;BD
17731;01.01.2005;22.07.2011;19100;BE
17731;01.01.2005;14.07.2011;55000724;BF
17731;01.01.2005;16.10.2010;55000725;BG
17731;01.01.2005;27.01.2012;19108;BH
17731;01.01.2005;31.07.2006;19091;BI
17731;01.01.2005;31.05.2011;54325;BI
17731;01.01.2005;14.07.2011;52602;BJ
17731;01.04.2007;04.02.2009;55001583;BJ
17731;01.01.2005;30.06.2011;54324;BK
17732;01.01.2005;01.01.2006;18931;
17732;01.01.2005;01.01.2006;18933;
17732;01.01.2005;01.01.2006;18939;
17732;01.01.2005;01.01.2006;18946;
17732;01.01.2005;01.01.2006;18948;
17732;01.01.2005;01.01.2006;18957;
17732;01.01.2005;01.01.2006;18966;
17732;01.01.2005;01.01.2006;55000671;
17732;12.10.2009;14.07.2011;55005665;
17732;01.01.2005;26.12.2007;55000683;23
17732;01.01.2006;30.06.2009;55000744;AA
17732;01.01.2005;30.06.2011;55000672;AB
17732;01.01.2005;30.06.2011;55000673;AC
17732;01.01.2005;30.06.2011;55000674;AD
17732;01.01.2005;01.07.2011;55000675;AE
17732;01.01.2005;27.08.2011;55000676;AF
17732;01.01.2005;30.06.2011;55000677;AG
17732;01.01.2005;26.01.2012;55000678;AH
17732;01.01.2005;27.01.2012;55000679;AI
17732;01.01.2005;30.06.2011;55000680;AJ
17732;01.01.2005;14.07.2011;55000681;AK
17732;01.01.2005;31.05.2011;55000682;AL
17732;01.01.2005;30.06.2011;55000684;AM
17732;01.01.2005;31.05.2011;55000685;AN
17732;01.01.2005;01.07.2011;55000686;AO
17732;01.01.2005;30.06.2011;55000687;AP
17732;01.01.2005;07.11.2011;55000688;AQ
17732;01.01.2005;30.06.2011;55000689;AR
17732;01.01.2005;31.05.2011;55000690;AS
17732;01.01.2005;31.05.2011;55000691;AT
17732;01.01.2005;01.06.2008;55000692;AU
17732;01.01.2005;30.10.2009;55000693;AU
17732;01.01.2005;24.02.2009;55000694;AV
17732;10.02.2009;31.05.2011;55004000;AV
17732;01.01.2005;31.05.2011;55000695;AW
17732;01.01.2005;01.07.2011;55000696;AX
17732;01.01.2005;27.08.2011;55000699;AY
17732;01.01.2005;31.05.2011;55000700;AZ
17732;01.01.2005;30.06.2011;55000701;BA
17732;01.12.2006;23.01.2012;55000958;BB
17732;01.01.2005;01.07.2011;55000702;BC
17732;01.01.2005;31.05.2011;55000703;BD
17732;01.01.2005;30.06.2011;55000704;BE
17732;01.01.2005;16.11.2010;55000705;BF
17732;01.01.2005;01.06.2008;55000706;BG
17732;01.01.2005;31.05.2011;55000707;BG
17732;01.01.2005;14.07.2011;55000709;BH
17732;01.01.2005;27.09.2008;55000708;BI
17732;01.03.2008;14.07.2011;55002806;BI
17732;01.01.2005;27.09.2008;55000710;BK
17736;01.10.2003;04.05.2006;19594;
17736;01.10.2003;01.09.2006;2214;AB
17736;01.10.2003;31.03.2006;2215;AC
17736;01.10.2003;02.07.2006;2216;AD
17749;01.01.2005;01.04.2007;55000525;AA
17749;01.01.2005;14.04.2007;55000526;AB
17766;01.01.2005;30.06.2006;17768;
17766;01.01.2005;01.09.2006;17767;
17767;01.01.2005;30.06.2006;18167;
17767;01.01.2005;30.06.2006;18168;
17767;01.01.2005;30.06.2006;18169;
17767;01.01.2005;30.06.2006;18174;
17767;01.01.2005;30.06.2006;18177;
17767;01.01.2005;30.06.2006;18178;
17767;01.01.2005;02.07.2006;18172;
17767;01.01.2005;01.09.2006;18173;
17767;01.01.2005;01.09.2006;18175;
17767;01.01.2005;01.09.2006;18176;
17774;01.01.2005;30.06.2006;17776;
17774;01.01.2005;30.06.2006;17777;
17774;01.01.2005;30.06.2006;17778;
17774;01.01.2005;30.06.2006;17779;
17774;01.01.2005;30.06.2006;17780;
17774;01.01.2005;30.06.2006;17781;
17774;01.01.2005;30.06.2006;17782;
17774;01.01.2005;01.09.2006;17775;
17775;01.01.2005;30.06.2006;18218;
17775;01.01.2005;30.06.2006;18219;
17775;01.01.2005;30.06.2006;18220;
